Customer ID,Probability,Segment,Next Best Action
7906,0.0,Deprioritized,Exclude from current campaign
2164,0.0,Deprioritized,Exclude from current campaign
5573,0.0,Deprioritized,Exclude from current campaign
7477,0.0,Deprioritized,Exclude from current campaign
4700,0.0,Deprioritized,Exclude from current campaign
4529,0.0,Deprioritized,Exclude from current campaign
4927,0.0,Deprioritized,Exclude from current campaign
6280,0.0,Deprioritized,Exclude from current campaign
2721,0.0,Deprioritized,Exclude from current campaign
3586,0.0,Deprioritized,Exclude from current campaign
6622,0.0,Deprioritized,Exclude from current campaign
315,0.0,Deprioritized,Exclude from current campaign
1169,0.0,Deprioritized,Exclude from current campaign
3028,0.0,Deprioritized,Exclude from current campaign
1701,0.0,Deprioritized,Exclude from current campaign
2876,0.0,Deprioritized,Exclude from current campaign
7382,0.0,Deprioritized,Exclude from current campaign
3444,0.0,Deprioritized,Exclude from current campaign
3965,0.0,Deprioritized,Exclude from current campaign
4731,0.0,Deprioritized,Exclude from current campaign
3810,0.0,Deprioritized,Exclude from current campaign
1921,0.0,Deprioritized,Exclude from current campaign
4081,0.0,Deprioritized,Exclude from current campaign
7663,0.0,Deprioritized,Exclude from current campaign
7303,0.0,Deprioritized,Exclude from current campaign
6835,0.0,Deprioritized,Exclude from current campaign
3861,0.0,Deprioritized,Exclude from current campaign
6570,0.0,Deprioritized,Exclude from current campaign
7232,0.0,Deprioritized,Exclude from current campaign
6352,0.0,Deprioritized,Exclude from current campaign
6294,0.0,Deprioritized,Exclude from current campaign
6165,0.0,Deprioritized,Exclude from current campaign
3217,0.0,Deprioritized,Exclude from current campaign
1787,0.0,Deprioritized,Exclude from current campaign
2773,0.0,Deprioritized,Exclude from current campaign
1746,0.0,Deprioritized,Exclude from current campaign
6251,0.0,Deprioritized,Exclude from current campaign
1462,0.0,Deprioritized,Exclude from current campaign
7165,0.0,Deprioritized,Exclude from current campaign
8151,0.0,Deprioritized,Exclude from current campaign
6069,0.0,Deprioritized,Exclude from current campaign
2314,0.0,Deprioritized,Exclude from current campaign
1499,0.0,Deprioritized,Exclude from current campaign
461,0.0,Deprioritized,Exclude from current campaign
2896,0.0,Deprioritized,Exclude from current campaign
1334,0.0,Deprioritized,Exclude from current campaign
1575,0.0,Deprioritized,Exclude from current campaign
5244,0.0,Deprioritized,Exclude from current campaign
6459,0.0,Deprioritized,Exclude from current campaign
311,0.0,Deprioritized,Exclude from current campaign
5843,0.0,Deprioritized,Exclude from current campaign
5416,0.0,Deprioritized,Exclude from current campaign
4832,0.0,Deprioritized,Exclude from current campaign
4901,0.0,Deprioritized,Exclude from current campaign
3340,0.0,Deprioritized,Exclude from current campaign
1022,0.0,Deprioritized,Exclude from current campaign
2933,0.0,Deprioritized,Exclude from current campaign
3649,0.0,Deprioritized,Exclude from current campaign
4592,0.0,Deprioritized,Exclude from current campaign
255,0.0,Deprioritized,Exclude from current campaign
5640,0.0,Deprioritized,Exclude from current campaign
87,0.0,Deprioritized,Exclude from current campaign
6398,0.0,Deprioritized,Exclude from current campaign
1954,0.0,Deprioritized,Exclude from current campaign
1202,0.0,Deprioritized,Exclude from current campaign
1293,0.0,Deprioritized,Exclude from current campaign
1295,0.0,Deprioritized,Exclude from current campaign
6639,0.0,Deprioritized,Exclude from current campaign
7433,0.0,Deprioritized,Exclude from current campaign
4262,0.0,Deprioritized,Exclude from current campaign
2362,0.0,Deprioritized,Exclude from current campaign
680,0.0,Deprioritized,Exclude from current campaign
4471,0.0,Deprioritized,Exclude from current campaign
5111,0.0,Deprioritized,Exclude from current campaign
7718,0.0,Deprioritized,Exclude from current campaign
1552,0.0,Deprioritized,Exclude from current campaign
5257,0.0,Deprioritized,Exclude from current campaign
1521,0.0,Deprioritized,Exclude from current campaign
1077,0.0,Deprioritized,Exclude from current campaign
5341,0.0,Deprioritized,Exclude from current campaign
527,0.0,Deprioritized,Exclude from current campaign
7260,0.0,Deprioritized,Exclude from current campaign
8194,0.0,Deprioritized,Exclude from current campaign
3298,0.0,Deprioritized,Exclude from current campaign
7137,0.0,Deprioritized,Exclude from current campaign
318,0.0,Deprioritized,Exclude from current campaign
1065,0.0,Deprioritized,Exclude from current campaign
5437,0.0,Deprioritized,Exclude from current campaign
6429,0.0,Deprioritized,Exclude from current campaign
2999,0.0,Deprioritized,Exclude from current campaign
7803,0.0,Deprioritized,Exclude from current campaign
924,0.0,Deprioritized,Exclude from current campaign
3953,0.0,Deprioritized,Exclude from current campaign
4634,0.0,Deprioritized,Exclude from current campaign
3996,0.0,Deprioritized,Exclude from current campaign
4105,0.0,Deprioritized,Exclude from current campaign
2441,0.0,Deprioritized,Exclude from current campaign
7088,0.0,Deprioritized,Exclude from current campaign
2940,0.0,Deprioritized,Exclude from current campaign
138,0.0,Deprioritized,Exclude from current campaign
7700,0.0,Deprioritized,Exclude from current campaign
5902,0.0,Deprioritized,Exclude from current campaign
6591,0.0,Deprioritized,Exclude from current campaign
6938,0.0,Deprioritized,Exclude from current campaign
7467,0.0,Deprioritized,Exclude from current campaign
682,0.0,Deprioritized,Exclude from current campaign
5158,0.0,Deprioritized,Exclude from current campaign
821,0.0,Deprioritized,Exclude from current campaign
4806,0.0,Deprioritized,Exclude from current campaign
5834,0.0,Deprioritized,Exclude from current campaign
348,0.0,Deprioritized,Exclude from current campaign
4212,0.0,Deprioritized,Exclude from current campaign
864,0.0,Deprioritized,Exclude from current campaign
8214,0.0,Deprioritized,Exclude from current campaign
6169,0.0,Deprioritized,Exclude from current campaign
2127,0.0,Deprioritized,Exclude from current campaign
5232,0.0,Deprioritized,Exclude from current campaign
7466,0.0,Deprioritized,Exclude from current campaign
6419,0.0,Deprioritized,Exclude from current campaign
7527,0.0,Deprioritized,Exclude from current campaign
6199,0.0,Deprioritized,Exclude from current campaign
5988,0.0,Deprioritized,Exclude from current campaign
3005,0.0,Deprioritized,Exclude from current campaign
2462,0.0,Deprioritized,Exclude from current campaign
4665,0.0,Deprioritized,Exclude from current campaign
6776,0.0,Deprioritized,Exclude from current campaign
2854,0.0,Deprioritized,Exclude from current campaign
2781,0.0,Deprioritized,Exclude from current campaign
5351,0.0,Deprioritized,Exclude from current campaign
7212,0.0,Deprioritized,Exclude from current campaign
2352,0.0,Deprioritized,Exclude from current campaign
4758,0.0,Deprioritized,Exclude from current campaign
1557,0.0,Deprioritized,Exclude from current campaign
2764,0.0,Deprioritized,Exclude from current campaign
2752,0.0,Deprioritized,Exclude from current campaign
1727,0.0,Deprioritized,Exclude from current campaign
4468,0.0,Deprioritized,Exclude from current campaign
1129,0.0,Deprioritized,Exclude from current campaign
2915,0.0,Deprioritized,Exclude from current campaign
7130,0.0,Deprioritized,Exclude from current campaign
4498,0.0,Deprioritized,Exclude from current campaign
5395,0.0,Deprioritized,Exclude from current campaign
3662,0.0,Deprioritized,Exclude from current campaign
7688,0.0,Deprioritized,Exclude from current campaign
1582,0.0,Deprioritized,Exclude from current campaign
4722,0.0,Deprioritized,Exclude from current campaign
224,0.0,Deprioritized,Exclude from current campaign
7583,0.0,Deprioritized,Exclude from current campaign
2437,0.0,Deprioritized,Exclude from current campaign
228,0.0,Deprioritized,Exclude from current campaign
5892,0.0,Deprioritized,Exclude from current campaign
7666,0.0,Deprioritized,Exclude from current campaign
5253,0.0,Deprioritized,Exclude from current campaign
111,0.0,Deprioritized,Exclude from current campaign
3375,0.0,Deprioritized,Exclude from current campaign
1634,0.0,Deprioritized,Exclude from current campaign
3872,0.0,Deprioritized,Exclude from current campaign
3798,0.0,Deprioritized,Exclude from current campaign
5245,0.0,Deprioritized,Exclude from current campaign
3874,0.0,Deprioritized,Exclude from current campaign
8099,0.0,Deprioritized,Exclude from current campaign
132,0.0,Deprioritized,Exclude from current campaign
6854,0.0,Deprioritized,Exclude from current campaign
2234,0.0,Deprioritized,Exclude from current campaign
6215,0.0,Deprioritized,Exclude from current campaign
4767,0.0,Deprioritized,Exclude from current campaign
1446,0.0,Deprioritized,Exclude from current campaign
1337,0.0,Deprioritized,Exclude from current campaign
5348,0.0,Deprioritized,Exclude from current campaign
219,0.0,Deprioritized,Exclude from current campaign
1315,0.0,Deprioritized,Exclude from current campaign
430,0.0,Deprioritized,Exclude from current campaign
550,0.0,Deprioritized,Exclude from current campaign
6715,0.0,Deprioritized,Exclude from current campaign
4860,0.0,Deprioritized,Exclude from current campaign
7036,0.0,Deprioritized,Exclude from current campaign
7498,0.0,Deprioritized,Exclude from current campaign
6830,0.0,Deprioritized,Exclude from current campaign
2556,0.0,Deprioritized,Exclude from current campaign
4640,0.0,Deprioritized,Exclude from current campaign
6340,0.0,Deprioritized,Exclude from current campaign
5391,0.0,Deprioritized,Exclude from current campaign
6889,0.0,Deprioritized,Exclude from current campaign
5864,0.0,Deprioritized,Exclude from current campaign
3629,0.0,Deprioritized,Exclude from current campaign
5113,0.0,Deprioritized,Exclude from current campaign
6885,0.0,Deprioritized,Exclude from current campaign
2798,0.0,Deprioritized,Exclude from current campaign
2300,0.0,Deprioritized,Exclude from current campaign
8097,0.0,Deprioritized,Exclude from current campaign
951,0.0,Deprioritized,Exclude from current campaign
4236,0.0,Deprioritized,Exclude from current campaign
3022,0.0,Deprioritized,Exclude from current campaign
6924,0.0,Deprioritized,Exclude from current campaign
4750,0.0,Deprioritized,Exclude from current campaign
1702,0.0,Deprioritized,Exclude from current campaign
7744,0.0,Deprioritized,Exclude from current campaign
6406,0.0,Deprioritized,Exclude from current campaign
1549,0.0,Deprioritized,Exclude from current campaign
3774,0.0,Deprioritized,Exclude from current campaign
49,0.0,Deprioritized,Exclude from current campaign
3483,0.0,Deprioritized,Exclude from current campaign
5343,0.0,Deprioritized,Exclude from current campaign
437,0.0,Deprioritized,Exclude from current campaign
4538,0.0,Deprioritized,Exclude from current campaign
6442,0.0,Deprioritized,Exclude from current campaign
492,0.0,Deprioritized,Exclude from current campaign
6771,0.0,Deprioritized,Exclude from current campaign
2330,0.0,Deprioritized,Exclude from current campaign
2790,0.0,Deprioritized,Exclude from current campaign
2452,0.0,Deprioritized,Exclude from current campaign
4007,0.0,Deprioritized,Exclude from current campaign
3681,0.0,Deprioritized,Exclude from current campaign
5007,0.0,Deprioritized,Exclude from current campaign
973,0.0,Deprioritized,Exclude from current campaign
1643,0.0,Deprioritized,Exclude from current campaign
817,0.0,Deprioritized,Exclude from current campaign
2046,0.0,Deprioritized,Exclude from current campaign
3361,0.0,Deprioritized,Exclude from current campaign
5598,0.0,Deprioritized,Exclude from current campaign
4093,0.0,Deprioritized,Exclude from current campaign
7778,0.0,Deprioritized,Exclude from current campaign
6417,0.0,Deprioritized,Exclude from current campaign
1619,0.0,Deprioritized,Exclude from current campaign
2943,0.0,Deprioritized,Exclude from current campaign
6362,0.0,Deprioritized,Exclude from current campaign
5194,0.0,Deprioritized,Exclude from current campaign
4458,0.0,Deprioritized,Exclude from current campaign
2335,0.0,Deprioritized,Exclude from current campaign
3257,0.0,Deprioritized,Exclude from current campaign
5894,0.0,Deprioritized,Exclude from current campaign
6678,0.0,Deprioritized,Exclude from current campaign
7530,0.0,Deprioritized,Exclude from current campaign
3927,0.0,Deprioritized,Exclude from current campaign
1909,0.0,Deprioritized,Exclude from current campaign
2327,0.0,Deprioritized,Exclude from current campaign
683,0.0,Deprioritized,Exclude from current campaign
3100,0.0,Deprioritized,Exclude from current campaign
1097,0.0,Deprioritized,Exclude from current campaign
4842,0.0,Deprioritized,Exclude from current campaign
1769,0.0,Deprioritized,Exclude from current campaign
7537,0.0,Deprioritized,Exclude from current campaign
466,0.0,Deprioritized,Exclude from current campaign
5574,0.0,Deprioritized,Exclude from current campaign
7064,0.0,Deprioritized,Exclude from current campaign
1438,0.0,Deprioritized,Exclude from current campaign
1624,0.0,Deprioritized,Exclude from current campaign
4237,0.0,Deprioritized,Exclude from current campaign
3336,0.0,Deprioritized,Exclude from current campaign
7294,0.0,Deprioritized,Exclude from current campaign
5701,0.0,Deprioritized,Exclude from current campaign
6914,0.0,Deprioritized,Exclude from current campaign
593,0.0,Deprioritized,Exclude from current campaign
4185,0.0,Deprioritized,Exclude from current campaign
965,0.0,Deprioritized,Exclude from current campaign
6210,0.0,Deprioritized,Exclude from current campaign
1456,0.0,Deprioritized,Exclude from current campaign
5538,0.0,Deprioritized,Exclude from current campaign
3161,0.0,Deprioritized,Exclude from current campaign
7092,0.0,Deprioritized,Exclude from current campaign
2688,0.0,Deprioritized,Exclude from current campaign
3451,0.0,Deprioritized,Exclude from current campaign
1751,0.0,Deprioritized,Exclude from current campaign
1170,0.0,Deprioritized,Exclude from current campaign
7751,0.0,Deprioritized,Exclude from current campaign
2132,0.0,Deprioritized,Exclude from current campaign
