Campaign Rank,Customer ID,Probability,Segment,Next Best Action,campaign,previous,contact_fatigue_flag,excessive_prior_contacts,expected_business_value
1421,6085,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
1422,269,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
1423,5707,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1424,1242,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1425,1545,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
1426,4101,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1427,1140,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1428,6120,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1429,1422,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1430,2393,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1431,7129,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1432,1795,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1433,3326,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
1434,673,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1435,141,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1436,3791,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1437,6231,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1438,5282,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
1439,92,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1440,3103,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1441,6561,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1442,2965,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1443,2994,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1444,4473,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1445,4651,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1446,7183,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1447,1002,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
1448,3780,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1449,775,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1450,8230,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1451,7327,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1452,2344,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1453,770,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1454,1628,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1455,5609,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1456,2317,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1457,487,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1458,728,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
1459,1708,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1460,6380,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
1461,4573,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
1462,5757,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1463,2336,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1464,5193,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1465,5321,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1466,7494,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1467,4654,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1468,4818,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
1469,1863,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1470,2421,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1471,6598,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1472,1479,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1473,4087,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1474,3587,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1475,3684,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1476,872,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1477,1402,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1478,3764,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1479,1019,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1480,5214,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1481,7420,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1482,7696,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
1483,6981,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1484,6489,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1485,2963,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
1486,2131,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1487,1227,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1488,2095,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
1489,4757,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1490,5910,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1491,4031,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1492,2163,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1493,4800,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
1494,644,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1495,7600,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1496,1069,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1497,2466,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1498,167,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1499,1471,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1500,730,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1501,378,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1502,7515,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1503,8134,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
1504,5686,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1505,3528,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1506,7675,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1507,4243,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1508,7853,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1509,4541,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
1510,2117,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1511,1811,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1512,1203,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1513,2758,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1514,4257,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1515,4931,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1516,5093,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1517,4259,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1518,7008,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1519,3236,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1520,8188,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1521,4138,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
1522,1032,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1523,2531,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1524,3243,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1525,1122,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1526,2603,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1527,1231,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1528,5390,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1529,3673,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1530,7594,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
1531,1892,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1532,3132,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1533,5218,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1534,5588,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1535,5831,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
1536,6615,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1537,805,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1538,4996,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
1539,7120,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1540,590,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
1541,4902,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1542,3029,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1543,6096,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1544,1862,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1545,1947,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
1546,3195,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1547,3666,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1548,3668,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
1549,1365,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1550,1000,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1551,39,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1552,5387,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
1553,6358,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
1554,6495,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1555,8104,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
1556,4673,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1557,1986,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1558,2391,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1559,7791,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1560,5357,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1561,1920,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1562,6040,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1563,892,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1564,6155,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1565,7395,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1566,5656,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
1567,2928,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1568,3193,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1569,1523,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1570,7913,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1571,3934,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1572,7416,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1573,7809,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1574,3025,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1575,1827,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1576,7434,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1577,200,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1578,5669,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1579,4566,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1580,80,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1581,7410,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1582,4789,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1583,1302,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1584,1867,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
1585,1704,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1586,2608,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1587,3181,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1588,8072,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1589,1341,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1590,7612,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1591,7413,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1592,525,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1593,2290,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1594,7760,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1595,2458,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1596,7512,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1597,3546,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1598,768,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1599,6376,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
1600,6971,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1601,6170,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1602,4030,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1603,4962,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
1604,4429,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1605,2495,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1606,56,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1607,8049,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1608,2385,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1609,5198,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1610,4965,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1611,2512,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1612,4451,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1613,2952,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1614,5183,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1615,8158,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1616,2380,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1617,8001,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1618,604,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1619,4346,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1620,4826,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1621,2062,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1622,4643,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1623,1934,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1624,2583,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1625,2780,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1626,3036,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1627,5141,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1628,5697,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1629,4270,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
1630,7142,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1631,2989,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1632,205,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1633,7919,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1634,6087,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1635,7848,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1636,3797,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1637,1589,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1638,4174,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
1639,483,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
1640,4171,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
1641,3234,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
